Date,TSLA,NVDA,AMD,INTC
2025-05-06,275.3500061035156,113.52571868896484,98.62000274658203,19.940000534057617
2025-05-07,276.2200012207031,117.04527282714844,100.36000061035156,20.309999465942383
2025-05-08,284.82000732421875,117.35523986816406,101.69999694824219,21.0
2025-05-09,298.260009765625,116.63532257080078,102.83999633789062,21.420000076293945
2025-05-12,318.3800048828125,122.98452758789062,108.12000274658203,22.18000030517578
2025-05-13,334.07000732421875,129.9136505126953,112.45999908447266,22.559999465942383
2025-05-14,347.67999267578125,135.32296752929688,117.72000122070312,21.520000457763672
2025-05-15,342.82000732421875,134.8130340576172,114.98999786376953,21.549999237060547
2025-05-16,349.9800109863281,135.38296508789062,117.16999816894531,21.65999984741211
2025-05-19,342.0899963378906,135.55294799804688,114.73999786376953,21.3799991607666
2025-05-20,343.82000732421875,134.3630828857422,113.51000213623047,21.270000457763672
2025-05-21,334.6199951171875,131.78341674804688,112.05999755859375,20.690000534057617
2025-05-22,341.0400085449219,132.81329345703125,110.70999908447266,20.549999237060547
2025-05-23,339.3399963378906,131.2734832763672,110.30999755859375,20.049999237060547
2025-05-27,362.8900146484375,135.48294067382812,114.55999755859375,20.549999237060547
2025-05-28,356.8999938964844,134.7930450439453,112.86000061035156,20.3700008392334
2025-05-29,358.42999267578125,139.17250061035156,113.02999877929688,20.25
2025-05-30,346.4599914550781,135.11300659179688,110.7300033569336,19.549999237060547
2025-06-02,342.69000244140625,137.3627166748047,114.62999725341797,19.739999771118164
2025-06-03,344.2699890136719,141.2022247314453,117.30999755859375,20.290000915527344
2025-06-04,332.04998779296875,141.9021453857422,118.58000183105469,20.25
2025-06-05,284.70001220703125,139.97239685058594,115.69000244140625,19.989999771118164
2025-06-06,295.1400146484375,141.70216369628906,116.19000244140625,20.059999465942383
2025-06-09,308.5799865722656,142.612060546875,121.7300033569336,20.479999542236328
2025-06-10,326.0899963378906,143.94189453125,123.23999786376953,22.079999923706055
2025-06-11,326.42999267578125,142.8219451904297,121.13999938964844,20.68000030517578
2025-06-12,319.1099853515625,144.9918212890625,118.5,20.770000457763672
2025-06-13,325.30999755859375,141.9619903564453,116.16000366210938,20.139999389648438
2025-06-16,329.1300048828125,144.6818389892578,126.38999938964844,20.739999771118164
2025-06-17,316.3500061035156,144.1118621826172,127.0999984741211,20.799999237060547
2025-06-18,322.04998779296875,145.47178649902344,126.79000091552734,21.489999771118164
2025-06-20,322.1600036621094,143.84188842773438,128.24000549316406,21.079999923706055
2025-06-23,348.67999267578125,144.161865234375,129.5800018310547,21.190000534057617
2025-06-24,340.4700012207031,147.8916473388672,138.42999267578125,22.549999237060547
2025-06-25,327.54998779296875,154.30130004882812,143.39999389648438,22.200000762939453
2025-06-26,325.7799987792969,155.01126098632812,143.67999267578125,22.5
2025-06-27,323.6300048828125,157.74110412597656,143.80999755859375,22.690000534057617
2025-06-30,317.6600036621094,157.98109436035156,141.89999389648438,22.399999618530273
2025-07-01,300.7099914550781,153.29136657714844,136.11000061035156,22.850000381469727
2025-07-02,315.6499938964844,157.2411346435547,138.52000427246094,21.8799991607666
2025-07-03,315.3500061035156,159.3310089111328,137.91000366210938,22.489999771118164
2025-07-07,293.94000244140625,158.2310791015625,134.8000030517578,22.0
2025-07-08,297.80999755859375,159.99098205566406,137.82000732421875,23.59000015258789
2025-07-09,295.8800048828125,162.87081909179688,138.41000366210938,23.440000534057617
2025-07-10,309.8699951171875,164.09075927734375,144.16000366210938,23.81999969482422
2025-07-11,313.510009765625,164.91070556640625,146.4199981689453,23.43000030517578
2025-07-14,316.8999938964844,164.06076049804688,146.24000549316406,23.299999237060547
2025-07-15,310.7799987792969,170.69036865234375,155.61000061035156,22.920000076293945
2025-07-16,321.6700134277344,171.36033630371094,160.0800018310547,22.690000534057617
2025-07-17,319.4100036621094,172.99024963378906,160.41000366210938,22.799999237060547
2025-07-18,329.6499938964844,172.40028381347656,156.99000549316406,23.100000381469727
2025-07-21,328.489990234375,171.37034606933594,157.0,23.260000228881836
2025-07-22,332.1099853515625,167.0205841064453,154.72000122070312,23.239999771118164
2025-07-23,332.55999755859375,170.77037048339844,158.64999389648438,23.489999771118164
2025-07-24,305.29998779296875,173.73020935058594,162.1199951171875,22.6299991607666
2025-07-25,316.05999755859375,173.49021911621094,166.47000122070312,20.700000762939453
2025-07-28,325.5899963378906,176.7400360107422,173.66000366210938,20.68000030517578
2025-07-29,321.20001220703125,175.50009155273438,177.44000244140625,20.40999984741211
2025-07-30,319.0400085449219,179.25990295410156,179.50999450683594,20.34000015258789
2025-07-31,308.2699890136719,177.85997009277344,176.30999755859375,19.799999237060547
2025-08-01,302.6300048828125,173.710205078125,171.6999969482422,19.309999465942383
2025-08-04,309.260009765625,179.98985290527344,176.77999877929688,19.5
2025-08-05,308.7200012207031,178.24993896484375,174.30999755859375,20.190000534057617
2025-08-06,319.9100036621094,179.40988159179688,163.1199951171875,20.40999984741211
2025-08-07,322.2699890136719,180.7598114013672,172.39999389648438,19.770000457763672
2025-08-08,329.6499938964844,182.689697265625,172.75999450683594,19.950000762939453
2025-08-11,339.0299987792969,182.0497283935547,172.27999877929688,20.649999618530273
2025-08-12,340.8399963378906,183.14967346191406,174.9499969482422,21.809999465942383
2025-08-13,339.3800048828125,181.5797576904297,184.4199981689453,22.219999313354492
2025-08-14,335.5799865722656,182.00973510742188,180.9499969482422,23.860000610351562
2025-08-15,330.55999755859375,180.4398193359375,177.50999450683594,24.559999465942383
2025-08-18,335.1600036621094,181.99972534179688,176.13999938964844,23.65999984741211
2025-08-19,329.30999755859375,175.63009643554688,166.5500030517578,25.309999465942383
2025-08-20,323.8999938964844,175.39010620117188,165.1999969482422,23.540000915527344
2025-08-21,320.1099853515625,174.97012329101562,163.7100067138672,23.5
2025-08-22,340.010009765625,177.97996520996094,167.75999450683594,24.799999237060547
2025-08-25,346.6000061035156,179.79986572265625,163.36000061035156,24.549999237060547
2025-08-26,351.6700134277344,181.75975036621094,166.6199951171875,24.350000381469727
2025-08-27,349.6000061035156,181.5897674560547,167.1300048828125,24.850000381469727
2025-08-28,345.9800109863281,180.1598358154297,168.5800018310547,24.93000030517578
2025-08-29,333.8699951171875,174.170166015625,162.6300048828125,24.350000381469727
2025-09-02,329.3599853515625,170.77037048339844,162.32000732421875,24.209999084472656
2025-09-03,334.0899963378906,170.61038208007812,162.1300048828125,24.0
2025-09-04,338.5299987792969,171.65032958984375,161.7899932861328,24.610000610351562
2025-09-05,350.8399963378906,167.01058959960938,151.13999938964844,24.489999771118164
2025-09-08,346.3999938964844,168.30050659179688,151.41000366210938,24.479999542236328
2025-09-09,346.9700012207031,170.7503662109375,155.82000732421875,24.440000534057617
2025-09-10,347.7900085449219,177.32000732421875,159.5399932861328,24.770000457763672
2025-09-11,368.80999755859375,177.1699981689453,155.6699981689453,24.610000610351562
2025-09-12,395.94000244140625,177.82000732421875,158.57000732421875,24.079999923706055
2025-09-15,410.0400085449219,177.75,161.16000366210938,24.770000457763672
2025-09-16,421.6199951171875,174.8800048828125,160.4600067138672,25.270000457763672
2025-09-17,425.8599853515625,170.2899932861328,159.16000366210938,24.899999618530273
2025-09-18,416.8500061035156,176.24000549316406,157.9199981689453,30.56999969482422
2025-09-19,426.07000732421875,176.6699981689453,157.38999938964844,29.579999923706055
2025-09-22,434.2099914550781,183.61000061035156,159.7899932861328,28.760000228881836
2025-09-23,425.8500061035156,178.42999267578125,160.89999389648438,29.34000015258789
2025-09-24,442.7900085449219,176.97000122070312,160.8800048828125,31.219999313354492
2025-09-25,423.3900146484375,177.69000244140625,161.27000427246094,33.9900016784668
2025-09-26,440.3999938964844,178.19000244140625,159.4600067138672,35.5
2025-09-29,443.2099914550781,181.85000610351562,161.36000061035156,34.47999954223633
2025-09-30,444.7200012207031,186.5800018310547,161.7899932861328,33.54999923706055
2025-10-01,459.4599914550781,187.24000549316406,164.00999450683594,35.939998626708984
2025-10-02,436.0,188.88999938964844,169.72999572753906,37.29999923706055
2025-10-03,429.8299865722656,187.6199951171875,164.6699981689453,36.83000183105469
2025-10-06,453.25,185.5399932861328,203.7100067138672,36.59000015258789
2025-10-07,433.0899963378906,185.0399932861328,211.50999450683594,37.16999816894531
2025-10-08,438.69000244140625,189.11000061035156,235.55999755859375,37.43000030517578
2025-10-09,435.5400085449219,192.57000732421875,232.88999938964844,37.79999923706055
2025-10-10,413.489990234375,183.16000366210938,214.89999389648438,36.369998931884766
2025-10-13,435.8999938964844,188.32000732421875,216.4199981689453,37.220001220703125
2025-10-14,429.239990234375,180.02999877929688,218.08999633789062,35.630001068115234
2025-10-15,435.1499938964844,179.8300018310547,238.60000610351562,37.150001525878906
2025-10-16,428.75,181.80999755859375,234.55999755859375,36.84000015258789
2025-10-17,439.30999755859375,183.22000122070312,233.0800018310547,37.0099983215332
2025-10-20,447.42999267578125,182.63999938964844,240.55999755859375,38.099998474121094
2025-10-21,442.6000061035156,181.16000366210938,238.02999877929688,38.119998931884766
2025-10-22,438.9700012207031,180.27999877929688,230.22999572753906,36.91999816894531
2025-10-23,448.9800109863281,182.16000366210938,234.99000549316406,38.15999984741211
2025-10-24,433.7200012207031,186.25999450683594,252.9199981689453,38.279998779296875
2025-10-27,452.4200134277344,191.49000549316406,259.6700134277344,39.540000915527344
2025-10-28,460.54998779296875,201.02999877929688,258.010009765625,41.529998779296875
2025-10-29,461.510009765625,207.0399932861328,264.3299865722656,41.34000015258789
2025-10-30,440.1000061035156,202.88999938964844,254.83999633789062,40.15999984741211
2025-10-31,456.55999755859375,202.49000549316406,256.1199951171875,39.9900016784668
2025-11-03,468.3699951171875,206.8800048828125,259.6499938964844,39.5
2025-11-04,444.260009765625,198.69000244140625,250.0500030517578,37.029998779296875
2025-11-05,462.07000732421875,195.2100067138672,256.3299865722656,38.380001068115234
2025-11-06,445.9100036621094,188.0800018310547,237.6999969482422,37.2400016784668
2025-11-07,429.5199890136719,188.14999389648438,233.5399932861328,38.130001068115234
2025-11-10,445.2300109863281,199.0500030517578,243.97999572753906,38.45000076293945
2025-11-11,439.6199951171875,193.16000366210938,237.52000427246094,37.880001068115234
2025-11-12,430.6000061035156,193.8000030517578,258.8900146484375,37.88999938964844
2025-11-13,401.989990234375,186.86000061035156,247.9600067138672,35.90999984741211
2025-11-14,404.3500061035156,190.1699981689453,246.80999755859375,35.52000045776367
2025-11-17,408.9200134277344,186.60000610351562,240.52000427246094,34.709999084472656
2025-11-18,401.25,181.36000061035156,230.2899932861328,34.33000183105469
2025-11-19,403.989990234375,186.52000427246094,223.5500030517578,35.11000061035156
2025-11-20,395.2300109863281,180.63999938964844,206.02000427246094,33.619998931884766
2025-11-21,391.0899963378906,178.8800048828125,203.77999877929688,34.5
2025-11-24,417.7799987792969,182.5500030517578,215.0500030517578,35.790000915527344
2025-11-25,419.3999938964844,177.82000732421875,206.1300048828125,35.83000183105469
2025-11-26,426.5799865722656,180.25999450683594,214.24000549316406,36.810001373291016
